Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
42,0,2,Research & Development,2,4,Medical,184,0,1,Research Scientist,1,29770.0,4,0.15,3,8,3,2,2,0,2.0,3.0,3.0,2,3
36,0,0,Research & Development,3,4,Medical,185,1,1,Research Scientist,0,40250.0,1,0.11,0,10,3,10,9,7,2.0,4.0,2.0,3,3
22,1,2,Research & Development,7,3,Medical,186,0,2,Laboratory Technician,0,37850.0,5,0.13,2,4,2,2,1,2,3.0,3.0,3.0,3,3
48,0,1,Research & Development,6,3,Medical,187,1,1,Laboratory Technician,1,108540.0,2,0.14,1,14,6,9,6,7,2.0,4.0,3.0,3,3
55,0,1,Research & Development,1,3,Medical,188,0,1,Sales Executive,0,120310.0,3,0.11,0,37,5,10,7,7,1.0,2.0,3.0,3,3
41,0,0,Research & Development,3,2,Life Sciences,189,0,2,Research Scientist,0,99360.0,7,0.17,1,16,2,14,1,10,4.0,4.0,3.0,2,3
35,0,1,Research & Development,22,3,Medical,190,0,1,Sales Representative,1,29660.0,9,0.18,0,15,2,11,6,9,2.0,3.0,3.0,2,3
40,0,1,Research & Development,15,3,Life Sciences,191,0,2,Laboratory Technician,0,25710.0,7,0.14,0,22,1,20,5,13,2.0,3.0,3.0,3,3
39,0,2,Research & Development,12,1,Medical,192,1,1,Research Scientist,1,99910.0,1,0.16,1,8,3,8,0,7,3.0,3.0,3.0,3,3
31,0,1,Research & Development,1,4,Life Sciences,193,1,3,Research Director,0,61420.0,4,0.13,2,10,2,6,0,5,2.0,4.0,4.0,2,3
42,0,1,Research & Development,5,3,Medical,194,1,3,Sales Executive,1,53900.0,1,0.14,0,10,3,10,5,8,4.0,1.0,2.0,3,3
45,0,1,Research & Development,2,1,Medical,195,0,4,Sales Executive,1,44040.0,0,0.23,0,9,2,8,3,7,4.0,2.0,4.0,3,4
26,1,2,Research & Development,2,1,Life Sciences,196,0,2,Laboratory Technician,2,59930.0,0,0.12,0,8,3,7,1,0,3.0,3.0,2.0,3,3
29,0,1,Research & Development,5,3,Medical,197,1,1,Research Scientist,2,51300.0,4,0.11,0,8,3,3,1,2,4.0,4.0,4.0,2,3
33,0,1,Research & Development,16,3,Medical,198,0,1,Laboratory Technician,2,20900.0,4,0.16,0,10,2,6,0,5,1.0,3.0,3.0,3,3
31,0,1,Research & Development,2,4,Life Sciences,199,0,1,Sales Executive,2,29090.0,9,0.14,2,10,2,5,0,1,3.0,4.0,2.0,3,3
18,1,2,Research & Development,2,3,Technical Degree,200,1,1,Sales Executive,0,34680.0,1,0.18,2,0,4,0,0,0,2.0,2.0,3.0,4,3
40,0,0,Research & Development,1,4,Technical Degree,201,0,2,Laboratory Technician,2,30680.0,3,0.19,0,20,3,1,0,1,3.0,1.0,3.0,2,3
41,0,0,Research & Development,23,3,Life Sciences,202,1,2,Manufacturing Director,0,26700.0,2,0.15,2,10,2,8,0,7,1.0,3.0,3.0,2,3
26,0,1,Research & Development,9,4,Medical,203,1,3,Healthcare Representative,2,26930.0,5,0.17,3,8,3,0,0,0,1.0,3.0,3.0,2,3
35,0,1,Research & Development,16,4,Medical,204,1,2,Human Resources,0,95260.0,1,0.15,0,5,2,5,0,3,1.0,3.0,3.0,2,3
34,0,1,Research & Development,26,3,Medical,205,1,1,Laboratory Technician,0,52370.0,1,0.19,1,10,3,10,5,7,4.0,4.0,3.0,2,3
26,1,1,Sales,1,3,Marketing,206,0,2,Manufacturing Director,0,24260.0,1,0.22,0,1,3,1,0,0,3.0,4.0,1.0,1,4
37,0,1,Research & Development,8,1,Life Sciences,207,1,1,Sales Executive,0,41930.0,4,0.16,1,12,5,6,1,2,2.0,4.0,4.0,3,3
46,0,2,Research & Development,4,1,Medical,208,1,5,Human Resources,1,29110.0,5,0.13,0,28,3,2,1,2,1.0,3.0,2.0,3,3
41,0,1,Research & Development,24,1,Life Sciences,209,1,1,Research Director,1,26610.0,7,0.14,1,22,2,18,11,8,2.0,1.0,3.0,3,3
37,0,0,Research & Development,7,2,Medical,210,1,1,Sales Executive,2,20280.0,1,0.16,1,9,3,9,7,7,1.0,2.0,3.0,3,3
32,1,0,Research & Development,7,2,Life Sciences,212,0,2,Research Director,1,32980.0,8,0.22,0,6,4,4,1,2,4.0,3.0,3.0,2,4
24,0,2,Sales,22,3,Life Sciences,213,0,1,Healthcare Representative,1,29350.0,0,0.14,2,3,5,2,2,1,4.0,4.0,3.0,2,3
38,0,1,Research & Development,5,3,Life Sciences,214,0,1,Research Scientist,1,154270.0,3,0.16,1,18,2,1,0,0,3.0,3.0,3.0,3,3
37,0,1,Research & Development,1,4,Technical Degree,215,0,5,Research Scientist,1,39440.0,6,0.11,2,8,3,6,4,3,2.0,2.0,2.0,3,3
49,0,1,Sales,21,1,Life Sciences,216,1,1,Sales Executive,2,40110.0,1,0.18,2,31,2,31,0,9,4.0,3.0,3.0,1,3
24,0,1,Sales,1,3,Marketing,217,0,1,Sales Executive,1,34070.0,1,0.15,2,6,2,6,1,4,2.0,4.0,3.0,2,3
26,0,1,Research & Development,19,4,Technical Degree,218,0,4,Sales Executive,1,119940.0,1,0.14,1,6,6,5,1,4,1.0,2.0,4.0,3,3
24,0,1,Sales,7,3,Medical,219,0,1,Laboratory Technician,1,12320.0,1,0.12,0,1,4,1,0,0,4.0,2.0,3.0,1,3
50,0,2,Sales,2,2,Marketing,220,1,1,Sales Executive,1,29600.0,1,0.14,3,32,2,32,10,7,1.0,2.0,3.0,3,3
25,0,1,Research & Development,2,3,Life Sciences,221,1,1,Research Scientist,1,190940.0,1,0.16,0,7,3,7,0,6,2.0,3.0,3.0,2,3
24,1,2,Research & Development,2,3,Medical,222,1,2,Research Scientist,1,39190.0,1,0.21,0,6,3,6,1,2,1.0,3.0,3.0,3,4
30,1,2,Research & Development,9,3,Other,223,1,2,Healthcare Representative,1,68250.0,1,0.14,0,1,2,1,0,0,2.0,1.0,4.0,3,3
34,0,1,Sales,6,2,Life Sciences,224,1,4,Research Director,1,102480.0,1,0.12,1,6,4,6,1,3,2.0,4.0,3.0,3,3
31,1,1,Research & Development,9,1,Medical,225,0,1,Sales Representative,2,189470.0,2,0.12,2,9,2,3,1,2,2.0,1.0,1.0,2,3
35,0,1,Research & Development,2,3,Life Sciences,226,0,5,Sales Executive,0,24960.0,4,0.17,3,9,3,3,0,2,1.0,4.0,3.0,3,3
31,0,1,Sales,1,3,Marketing,227,0,2,Sales Executive,2,64650.0,4,0.17,0,13,3,7,5,7,1.0,4.0,4.0,3,3
27,0,1,Sales,22,4,Medical,228,1,1,Sales Representative,2,22060.0,0,0.14,1,6,4,5,0,3,1.0,3.0,2.0,3,3
37,0,1,Sales,9,4,Marketing,229,0,2,Laboratory Technician,1,20860.0,4,0.14,0,17,3,3,1,0,4.0,3.0,2.0,3,3
20,0,1,Research & Development,17,4,Medical,230,0,1,Sales Representative,0,22930.0,1,0.13,2,1,3,1,0,0,4.0,2.0,4.0,1,3
42,0,1,Research & Development,28,4,Life Sciences,231,0,2,Manufacturing Director,1,26450.0,1,0.15,0,10,5,10,2,2,3.0,4.0,3.0,3,3
43,0,1,Research & Development,10,5,Technical Degree,232,0,2,Sales Executive,2,26830.0,4,0.11,0,21,3,1,0,0,2.0,4.0,2.0,3,3
38,0,1,Human Resources,2,4,Medical,233,1,1,Human Resources,0,20140.0,3,0.17,1,8,5,0,0,0,3.0,1.0,2.0,4,3
43,0,2,Sales,4,3,Medical,234,0,2,Healthcare Representative,2,34190.0,3,0.11,1,10,5,8,4,7,4.0,3.0,3.0,3,3
48,0,1,Research & Development,8,1,Medical,235,1,2,Laboratory Technician,1,53760.0,7,0.13,1,21,3,3,0,2,4.0,1.0,1.0,4,3
44,0,1,Sales,29,4,Marketing,236,1,2,Sales Executive,0,19510.0,4,0.22,3,10,4,2,0,2,1.0,3.0,4.0,4,4
34,0,1,Research & Development,13,4,Life Sciences,237,0,1,Laboratory Technician,2,23410.0,1,0.2,2,8,3,8,0,6,3.0,3.0,3.0,2,4
27,1,1,Sales,27,3,Life Sciences,238,1,2,Research Scientist,2,22930.0,0,0.18,0,5,0,4,0,2,3.0,1.0,3.0,3,3
21,0,1,Sales,16,2,Life Sciences,239,1,3,Sales Executive,0,87260.0,1,0.11,1,3,2,3,1,2,3.0,3.0,3.0,1,3
44,0,1,Research & Development,2,2,Life Sciences,240,1,1,Laboratory Technician,1,40110.0,4,0.14,1,26,2,2,0,1,4.0,4.0,4.0,3,3
22,0,1,Research & Development,2,2,Medical,241,0,2,Laboratory Technician,1,195450.0,0,0.14,0,3,3,2,2,2,1.0,3.0,3.0,2,3
33,0,1,Sales,13,4,Marketing,242,0,2,Manufacturing Director,2,45680.0,0,0.18,1,6,2,5,1,2,3.0,3.0,3.0,3,3
32,0,1,Research & Development,1,1,Life Sciences,243,0,1,Healthcare Representative,1,30220.0,1,0.16,1,6,3,6,0,5,1.0,4.0,2.0,3,3
30,0,2,Research & Development,4,5,Technical Degree,244,1,3,Manager,2,57720.0,1,0.17,0,1,3,1,0,0,3.0,3.0,3.0,3,3
53,0,1,Research & Development,24,3,Other,245,0,3,Manager,0,22690.0,7,0.11,1,18,2,14,8,10,4.0,1.0,4.0,2,3
34,0,1,Research & Development,1,5,Medical,246,1,1,Research Scientist,1,53810.0,1,0.12,0,10,0,10,8,8,2.0,4.0,2.0,3,3
45,1,2,Research & Development,19,4,Life Sciences,247,1,3,Research Director,1,34410.0,2,0.13,1,5,5,1,0,0,1.0,1.0,3.0,3,3
26,0,1,Research & Development,7,2,Life Sciences,248,1,1,Manufacturing Director,1,54540.0,1,0.13,1,3,5,3,0,2,3.0,4.0,3.0,4,3
37,0,1,Research & Development,4,3,Medical,249,1,1,Manager,1,98840.0,1,0.14,0,10,3,10,7,8,3.0,3.0,3.0,2,3
29,0,1,Research & Development,2,3,Life Sciences,250,0,1,Healthcare Representative,1,41570.0,1,0.17,3,6,2,6,1,2,2.0,3.0,2.0,3,3
35,0,1,Research & Development,10,5,Medical,251,0,4,Laboratory Technician,0,134580.0,1,0.11,0,17,3,17,11,8,2.0,4.0,3.0,3,3
33,0,2,Research & Development,8,3,Technical Degree,252,1,2,Laboratory Technician,2,90690.0,3,0.25,1,15,3,13,4,7,3.0,4.0,1.0,3,4
54,0,1,Research & Development,5,2,Life Sciences,253,0,2,Sales Executive,1,40140.0,2,0.19,1,16,4,9,7,1,3.0,2.0,4.0,2,3
36,0,1,Research & Development,8,3,Life Sciences,254,1,2,Research Scientist,2,59150.0,2,0.13,1,13,3,3,0,2,2.0,2.0,3.0,2,3
27,0,1,Sales,9,3,Marketing,255,1,5,Research Director,0,59930.0,0,0.14,1,5,3,4,1,1,1.0,4.0,3.0,1,3
20,1,1,Research & Development,1,3,Life Sciences,256,1,5,Sales Representative,0,61620.0,1,0.12,3,1,2,1,1,1,4.0,3.0,3.0,2,3
33,1,2,Research & Development,15,4,Medical,257,0,1,Laboratory Technician,0,24060.0,1,0.11,0,10,3,10,9,7,1.0,1.0,3.0,3,3
35,0,0,Research & Development,2,1,Medical,258,1,1,Research Scientist,1,187400.0,1,0.19,1,1,2,1,0,0,3.0,3.0,3.0,4,3
23,0,1,Research & Development,2,3,Life Sciences,259,1,1,Healthcare Representative,1,76370.0,2,0.11,1,5,3,3,0,2,1.0,1.0,4.0,3,3
25,0,1,Research & Development,11,3,Medical,260,1,2,Manufacturing Director,1,100960.0,0,0.11,1,4,3,3,1,2,4.0,2.0,3.0,3,3
38,0,1,Research & Development,16,3,Life Sciences,261,1,5,Research Scientist,0,147560.0,0,0.2,1,8,3,7,0,5,4.0,4.0,3.0,2,4
29,0,2,Sales,2,4,Life Sciences,262,1,4,Healthcare Representative,2,64990.0,1,0.18,3,10,3,10,2,8,2.0,4.0,3.0,2,3
48,0,1,Research & Development,16,3,Technical Degree,263,1,1,Sales Executive,1,97240.0,3,0.13,0,12,2,2,2,2,2.0,2.0,3.0,4,3
27,0,2,Sales,4,3,Technical Degree,264,1,5,Laboratory Technician,2,21940.0,1,0.12,0,6,5,6,0,4,4.0,4.0,3.0,3,3
37,0,1,Research & Development,16,3,Life Sciences,265,1,3,Manager,0,33880.0,3,0.11,0,4,2,1,0,0,4.0,4.0,3.0,4,3
50,0,1,Sales,5,3,Medical,266,1,1,Laboratory Technician,1,54730.0,1,0.19,1,20,2,20,3,8,4.0,3.0,3.0,4,3
34,0,1,Research & Development,18,1,Medical,267,1,1,Healthcare Representative,0,27030.0,1,0.21,1,9,2,8,7,7,4.0,2.0,4.0,3,4
24,1,1,Research & Development,17,2,Life Sciences,268,0,1,Healthcare Representative,0,25010.0,9,0.12,0,4,3,2,2,0,1.0,3.0,3.0,1,3
39,0,1,Research & Development,12,5,Medical,269,0,1,Sales Representative,0,62200.0,1,0.14,2,20,2,20,11,10,4.0,3.0,3.0,3,3
32,0,1,Research & Development,2,3,Life Sciences,270,1,5,Research Scientist,0,30380.0,1,0.11,0,10,5,10,0,8,4.0,4.0,2.0,1,3
50,1,2,Research & Development,4,2,Medical,271,1,4,Sales Representative,1,44240.0,3,0.14,1,18,2,4,1,3,2.0,3.0,3.0,2,3
38,0,1,Research & Development,9,4,Life Sciences,272,1,1,Sales Executive,0,43120.0,0,0.12,1,10,2,9,1,8,2.0,4.0,2.0,2,3
27,0,1,Research & Development,10,3,Medical,273,1,5,Research Scientist,1,132450.0,1,0.23,1,9,3,9,0,7,3.0,1.0,3.0,2,4
32,0,1,Sales,1,3,Medical,274,1,2,Sales Executive,0,136640.0,3,0.14,0,10,6,7,7,7,3.0,4.0,3.0,3,3
47,0,1,Research & Development,2,3,Medical,275,0,5,Sales Executive,0,50210.0,2,0.17,0,20,3,7,1,7,4.0,1.0,3.0,3,3
40,0,2,Research & Development,3,4,Medical,276,0,3,Human Resources,1,51260.0,5,0.18,0,20,2,18,1,12,4.0,1.0,3.0,3,3
53,0,1,Research & Development,7,1,Life Sciences,277,1,2,Laboratory Technician,1,28590.0,3,0.18,1,32,2,5,1,3,3.0,3.0,3.0,3,3
41,0,1,Sales,6,3,Medical,278,1,1,Sales Executive,2,102390.0,3,0.24,3,23,3,21,12,6,2.0,4.0,2.0,3,4
60,0,1,Research & Development,8,2,Life Sciences,279,0,5,Laboratory Technician,0,53290.0,8,0.2,0,10,3,2,2,2,1.0,1.0,3.0,4,4
27,0,2,Research & Development,29,1,Life Sciences,280,1,2,Manufacturing Director,2,43250.0,1,0.14,0,9,2,9,1,7,4.0,1.0,2.0,2,3
41,0,1,Research & Development,3,3,Medical,281,1,1,Manufacturing Director,1,72600.0,1,0.16,0,22,2,22,2,10,4.0,3.0,3.0,3,3
50,0,1,Sales,9,3,Life Sciences,282,1,2,Research Scientist,1,23220.0,7,0.25,1,4,0,2,2,2,4.0,2.0,3.0,4,4
28,1,1,Sales,2,4,Life Sciences,283,1,3,Research Scientist,0,20750.0,7,0.18,3,10,0,7,3,7,1.0,2.0,3.0,2,3
36,0,0,Research & Development,10,4,Technical Degree,284,0,2,Research Scientist,1,41520.0,9,0.19,1,10,3,8,0,5,1.0,1.0,3.0,3,3
38,0,1,Research & Development,1,3,Medical,285,0,3,Manager,0,96190.0,4,0.13,1,10,2,1,0,0,3.0,3.0,4.0,3,3
44,0,0,Research & Development,8,2,Life Sciences,286,1,1,Research Scientist,0,135030.0,2,0.12,0,9,6,5,1,4,1.0,3.0,3.0,2,3
47,0,2,Research & Development,27,3,Life Sciences,287,1,1,Research Scientist,2,54410.0,9,0.22,1,28,6,22,11,13,4.0,3.0,2.0,2,4
30,0,1,Research & Development,8,3,Life Sciences,288,1,2,Sales Executive,2,52090.0,7,0.14,1,10,3,8,7,7,3.0,4.0,2.0,3,3
29,0,1,Research & Development,1,2,Medical,289,0,1,Sales Executive,0,106730.0,1,0.13,3,1,2,1,0,0,3.0,3.0,3.0,3,3
42,1,2,Research & Development,10,1,Life Sciences,290,0,1,Sales Executive,2,50100.0,6,0.21,3,7,3,2,2,2,3.0,3.0,3.0,3,4
43,0,2,Research & Development,26,1,Life Sciences,291,1,1,Laboratory Technician,1,135490.0,3,0.11,2,7,3,2,2,2,4.0,4.0,3.0,3,3
34,0,1,Research & Development,2,5,Technical Degree,292,1,2,Healthcare Representative,0,49990.0,3,0.12,2,10,2,5,4,3,2.0,3.0,3.0,4,3
23,0,1,Sales,13,3,Marketing,293,1,5,Sales Executive,1,42210.0,1,0.11,1,5,4,4,0,2,2.0,1.0,4.0,3,3
39,0,1,Sales,2,4,Marketing,294,0,4,Healthcare Representative,1,138720.0,9,0.12,3,12,3,8,3,6,3.0,2.0,1.0,2,3
56,0,1,Research & Development,2,4,Medical,295,1,1,Manager,1,20420.0,7,0.12,0,30,6,10,1,1,3.0,4.0,2.0,3,3
40,0,1,Sales,9,3,Marketing,296,1,2,Research Scientist,0,20730.0,0,0.14,0,5,3,4,2,3,4.0,4.0,2.0,3,3
27,0,1,Research & Development,10,3,Life Sciences,297,0,1,Laboratory Technician,0,29560.0,8,0.13,0,9,6,7,0,7,4.0,1.0,1.0,3,3
29,0,1,Sales,20,3,Marketing,298,0,2,Manager,2,29260.0,1,0.15,1,2,3,2,2,2,4.0,2.0,3.0,2,3
53,0,1,Research & Development,9,3,Life Sciences,299,0,3,Laboratory Technician,0,48090.0,2,0.18,0,19,2,2,2,2,4.0,4.0,3.0,3,3
35,0,0,Research & Development,5,1,Medical,300,1,1,Healthcare Representative,2,51630.0,2,0.18,2,16,4,1,0,0,4.0,1.0,4.0,3,3
32,0,2,Sales,4,4,Life Sciences,301,1,2,Sales Executive,1,188440.0,1,0.19,0,10,3,10,4,7,3.0,4.0,3.0,1,3
38,0,1,Sales,10,3,Medical,302,1,4,Laboratory Technician,1,181720.0,6,0.12,2,6,5,1,0,1,4.0,3.0,1.0,3,3
34,0,1,Research & Development,20,3,Medical,303,0,3,Laboratory Technician,2,57440.0,3,0.19,1,7,4,0,0,0,2.0,1.0,3.0,2,3
52,0,1,Sales,21,5,Technical Degree,304,1,3,Manager,1,28890.0,1,0.11,1,34,2,34,1,16,3.0,1.0,4.0,3,3
33,1,1,Research & Development,1,2,Medical,305,1,3,Laboratory Technician,0,28710.0,1,0.17,3,10,2,10,7,8,4.0,4.0,2.0,3,3
25,0,1,Research & Development,8,3,Life Sciences,306,1,2,Research Scientist,0,74840.0,1,0.15,0,6,3,6,1,4,3.0,4.0,2.0,3,3
45,0,1,Sales,2,3,Life Sciences,307,1,3,Healthcare Representative,0,60740.0,0,0.14,0,9,2,8,3,1,2.0,3.0,3.0,3,3
23,0,1,Research & Development,23,1,Life Sciences,308,0,2,Research Scientist,0,173280.0,1,0.17,1,2,2,2,0,2,1.0,3.0,3.0,1,3
34,0,1,Research & Development,12,3,Technical Degree,310,1,1,Research Scientist,0,45050.0,1,0.12,0,6,3,6,1,4,4.0,4.0,3.0,3,3
55,1,1,Human Resources,7,3,Human Resources,311,1,4,Laboratory Technician,1,74280.0,5,0.12,0,24,2,5,1,4,4.0,1.0,3.0,3,3
36,0,0,Research & Development,7,2,Life Sciences,312,1,5,Sales Executive,0,116310.0,1,0.18,1,10,2,10,0,9,1.0,1.0,3.0,1,3
52,0,0,Research & Development,1,4,Life Sciences,313,1,5,Sales Executive,1,97380.0,0,0.18,2,5,2,4,1,2,4.0,4.0,3.0,3,3
26,0,2,Research & Development,2,2,Life Sciences,314,1,1,Manufacturing Director,2,28350.0,3,0.11,1,5,2,2,2,0,1.0,3.0,3.0,3,3
29,0,1,Research & Development,10,2,Medical,315,1,3,Manufacturing Director,1,169590.0,4,0.14,3,11,5,8,1,1,2.0,3.0,2.0,3,3
26,1,1,Research & Development,15,2,Life Sciences,316,1,2,Laboratory Technician,0,26130.0,6,0.19,1,6,2,4,1,2,4.0,1.0,2.0,3,3
34,0,1,Research & Development,14,4,Technical Degree,317,1,2,Manufacturing Director,0,61460.0,2,0.12,0,10,3,4,1,3,2.0,4.0,3.0,3,3
54,0,1,Research & Development,18,4,Medical,318,0,2,Laboratory Technician,2,49630.0,9,0.15,1,9,2,5,1,4,4.0,1.0,3.0,3,3
27,0,2,Research & Development,13,2,Life Sciences,319,0,4,Research Scientist,1,195370.0,0,0.12,0,5,5,4,1,1,3.0,4.0,3.0,3,3
37,0,1,Sales,2,4,Technical Degree,320,1,2,Manufacturing Director,2,61720.0,0,0.11,0,6,1,5,4,3,4.0,1.0,2.0,3,3
38,0,2,Sales,2,4,Life Sciences,321,0,2,Research Scientist,0,23680.0,6,0.11,1,17,3,15,4,12,1.0,1.0,3.0,3,3
34,0,1,Sales,2,3,Marketing,322,1,1,Sales Representative,0,103120.0,1,0.12,0,6,2,6,1,3,3.0,1.0,3.0,3,3
35,0,1,Research & Development,5,4,Medical,323,1,3,Manager,1,16750.0,1,0.16,0,3,6,3,0,2,1.0,4.0,2.0,2,3
30,0,1,Research & Development,20,3,Medical,324,1,1,Laboratory Technician,1,25230.0,3,0.13,1,7,2,2,0,2,4.0,3.0,3.0,3,3
40,0,2,Research & Development,10,4,Medical,325,1,2,Manufacturing Director,1,65670.0,1,0.13,1,8,3,8,3,7,3.0,2.0,3.0,4,3
34,0,1,Research & Development,10,3,Life Sciences,326,1,3,Healthcare Representative,1,47390.0,5,0.24,2,6,2,3,1,2,3.0,1.0,3.0,3,4
42,0,2,Research & Development,9,4,Medical,327,1,1,Manufacturing Director,2,92080.0,1,0.15,1,24,2,24,14,9,2.0,4.0,2.0,4,3
23,1,1,Sales,2,3,Medical,328,0,4,Manufacturing Director,1,45590.0,1,0.18,1,1,2,0,0,0,3.0,1.0,3.0,2,3
24,0,0,Sales,1,5,Marketing,329,0,1,Manufacturing Director,2,81890.0,1,0.14,1,1,3,1,0,0,3.0,2.0,3.0,3,3
52,0,1,Research & Development,29,3,Life Sciences,330,1,2,Manufacturing Director,1,29420.0,8,0.11,1,9,1,5,1,4,4.0,3.0,3.0,2,3
50,0,1,Research & Development,8,4,Life Sciences,331,1,2,Sales Executive,1,49410.0,5,0.11,1,30,3,4,0,3,3.0,3.0,3.0,1,3
29,1,1,Sales,2,4,Marketing,332,0,4,Research Scientist,1,106500.0,1,0.13,2,1,2,1,0,0,2.0,1.0,3.0,4,3
33,0,1,Research & Development,3,4,Life Sciences,333,1,4,Manufacturing Director,1,59020.0,0,0.12,1,14,2,13,3,7,3.0,3.0,4.0,3,3
33,1,1,Research & Development,23,5,Life Sciences,334,1,1,Human Resources,0,86390.0,5,0.16,2,6,3,3,0,2,1.0,1.0,3.0,2,3
47,0,1,Research & Development,6,4,Other,335,1,2,Manager,1,63470.0,1,0.14,0,26,2,26,3,0,3.0,4.0,2.0,4,3
36,0,1,Sales,6,3,Medical,336,0,2,Sales Executive,1,42000.0,0,0.22,0,10,3,9,0,5,3.0,2.0,3.0,3,4
29,0,1,Research & Development,10,3,Other,337,1,1,Research Scientist,1,34520.0,1,0.11,0,10,3,10,0,7,3.0,3.0,3.0,2,3
58,1,1,Research & Development,24,3,Other,338,0,2,Research Scientist,0,43170.0,7,0.17,0,40,2,31,13,8,4.0,2.0,3.0,3,3
35,0,1,Sales,10,4,Marketing,339,0,1,Research Scientist,0,26320.0,3,0.13,3,7,3,2,2,2,4.0,3.0,3.0,4,3
42,0,1,Sales,15,1,Marketing,340,1,2,Laboratory Technician,1,46680.0,9,0.18,2,8,2,4,0,2,4.0,4.0,3.0,3,3
28,1,1,Research & Development,19,4,Medical,341,0,2,Sales Executive,0,32040.0,6,0.16,1,5,4,2,2,1,3.0,3.0,2.0,2,3
36,0,1,Research & Development,2,3,Life Sciences,342,1,2,Healthcare Representative,1,27200.0,4,0.14,1,8,3,5,0,4,3.0,2.0,3.0,3,3
32,0,1,Research & Development,3,1,Medical,343,1,2,Manufacturing Director,1,171810.0,1,0.14,0,14,2,14,6,8,3.0,3.0,3.0,2,3
30,0,1,Research & Development,7,3,Technical Degree,345,1,2,Research Director,0,14830.0,5,0.13,0,12,3,0,0,0,3.0,4.0,2.0,3,3
45,0,1,Research & Development,10,4,Life Sciences,346,1,1,Research Director,0,56050.0,1,0.12,2,1,2,1,0,0,2.0,3.0,3.0,3,3
42,0,1,Research & Development,20,2,Medical,347,1,2,Sales Representative,1,72950.0,1,0.15,0,10,3,9,7,8,2.0,2.0,2.0,3,3
38,0,2,Sales,4,3,Medical,348,1,2,Research Scientist,2,23060.0,2,0.19,1,13,5,4,1,2,1.0,1.0,2.0,3,3
34,0,2,Research & Development,7,4,Life Sciences,349,1,3,Laboratory Technician,0,23480.0,1,0.14,1,6,3,5,1,3,3.0,4.0,3.0,3,3
49,1,1,Sales,7,2,Life Sciences,350,0,2,Healthcare Representative,1,89980.0,1,0.14,2,9,2,9,7,7,3.0,4.0,4.0,4,3
55,1,1,Human Resources,16,3,Technical Degree,351,1,4,Manufacturing Director,0,43190.0,4,0.11,0,12,3,9,7,3,3.0,4.0,2.0,4,3
43,0,1,Research & Development,25,2,Medical,352,1,2,Healthcare Representative,1,61320.0,6,0.13,0,22,3,4,1,0,2.0,1.0,3.0,2,3
27,0,1,Sales,2,4,Medical,353,1,2,Manager,2,33460.0,1,0.21,1,9,2,9,0,8,3.0,4.0,3.0,2,4
35,0,1,Research & Development,1,3,Medical,354,1,1,Research Director,0,108550.0,3,0.13,1,17,2,8,1,6,3.0,3.0,4.0,3,3
28,0,1,Sales,1,2,Technical Degree,355,0,1,Sales Executive,1,22310.0,1,0.12,0,8,3,8,7,5,2.0,2.0,3.0,2,3
34,0,1,Sales,2,5,Life Sciences,356,1,4,Research Scientist,1,23230.0,0,0.17,0,4,2,3,0,2,3.0,4.0,1.0,3,3
26,1,2,Research & Development,22,4,Other,357,0,1,Sales Executive,1,20240.0,1,0.23,0,8,2,8,1,7,3.0,3.0,3.0,3,4
27,0,0,Sales,1,3,Technical Degree,358,0,1,Sales Executive,1,27130.0,1,0.11,0,0,2,0,0,0,4.0,4.0,2.0,3,3
51,0,1,Sales,16,3,Medical,359,1,3,Research Scientist,1,94390.0,2,0.15,3,29,0,20,4,17,1.0,3.0,2.0,3,3
44,0,1,Sales,24,5,Medical,360,0,1,Sales Executive,0,25660.0,9,0.11,1,10,3,5,2,3,4.0,2.0,2.0,3,3
25,0,1,Research & Development,17,3,Medical,361,1,1,Laboratory Technician,0,199260.0,7,0.11,3,6,5,4,0,1,1.0,1.0,2.0,4,3
33,0,1,Research & Development,8,4,Life Sciences,362,1,3,Laboratory Technician,2,24510.0,1,0.13,1,9,3,9,0,8,1.0,1.0,3.0,2,3
35,0,1,Sales,6,4,Medical,363,0,2,Manager,0,94190.0,1,0.24,1,6,5,6,1,1,3.0,1.0,2.0,2,4
36,0,1,Sales,10,4,Marketing,364,1,3,Manager,1,86860.0,1,0.13,0,18,2,18,4,11,2.0,4.0,2.0,3,3
32,0,1,Research & Development,3,4,Medical,365,0,4,Sales Executive,2,30380.0,2,0.2,0,8,3,5,0,3,2.0,4.0,2.0,3,4
30,0,2,Research & Development,4,5,Medical,366,1,5,Sales Representative,2,30580.0,9,0.14,1,10,2,5,0,3,2.0,4.0,2.0,3,3
53,0,1,Sales,6,3,Marketing,367,1,4,Sales Executive,1,23250.0,7,0.18,1,35,1,5,0,4,1.0,4.0,3.0,4,3
45,0,1,Research & Development,1,5,Technical Degree,368,1,2,Healthcare Representative,2,20880.0,4,0.15,3,18,2,5,0,2,4.0,1.0,3.0,3,3
